,mean,std,skewness,kurtosis,max,min,i1,i2,i3
34,0.025371523573994637,0.10824300348758698,0.039040613919496536,-1.5429217551221033,0.18229199945926666,-0.12992100417613983,1,0,0
35,0.02550841122865677,0.10765483230352402,0.04194078966975212,-1.5342601221007945,0.18373000621795654,-0.13156400620937347,1,0,0
36,0.02641834132373333,0.11689507961273193,-0.028929453343153,-1.4814091738247626,0.20598700642585754,-0.15608100593090057,1,0,0
37,0.014898094348609447,0.1938837170600891,-0.008365537971258163,-1.5404900290413734,0.28707098960876465,-0.26127099990844727,0,0,1
38,0.026937026530504227,0.11178562045097351,0.04499978572130203,-1.5618280929418598,0.23242199420928955,-0.20511500537395477,0,1,0
39,0.025725429877638817,0.10825751721858978,0.05379483476281166,-1.525908188154825,0.18825000524520874,-0.135125994682312,1,0,0
40,0.02697141282260418,0.2975737154483795,0.02394740842282772,-1.372986478467813,0.7572060227394104,-0.42604100704193115,1,0,0
41,0.026193443685770035,0.10814891755580902,0.052270885556936264,-1.5075299304961478,0.1869489997625351,-0.12725000083446503,1,0,0
42,0.025004172697663307,0.2966989576816559,0.005579965654760599,-1.3845311648693182,0.4802609980106354,-0.4187130033969879,1,0,0
43,0.025135057047009468,0.10699783265590668,0.04832683876156807,-1.5212044594015957,0.1854429990053177,-0.12779800593852997,1,0,0
44,0.026839515194296837,0.11696629971265793,-0.02958757057785988,-1.4951430662221465,0.19920800626277924,-0.15519100427627563,1,0,0
45,0.02598431520164013,0.2982771694660187,0.012530903331935406,-1.4034638497028997,0.48738300800323486,-0.41617900133132935,1,0,0
46,0.024149639531970024,0.1105499193072319,0.04355977848172188,-1.493979111784084,0.19571499526500702,-0.13861800730228424,1,0,0
47,0.024563822895288467,0.29725614190101624,0.0074181449599564075,-1.38950039192297,0.48505499958992004,-0.42789000272750854,1,0,0
48,0.025711664929986,0.10823097825050354,0.04766521975398064,-1.5215945460774007,0.18838700652122498,-0.131632998585701,1,0,0
49,0.02549452893435955,0.1069105938076973,0.05136760696768761,-1.5139075962482749,0.18605899810791016,-0.1320440024137497,1,0,0
50,0.027094200253486633,0.11662741005420685,-0.03399362415075302,-1.48324683832785,0.20290599763393402,-0.1588210016489029,1,0,0
51,0.02599635161459446,0.29726120829582214,0.01044065598398447,-1.4015931293506803,0.48354798555374146,-0.4216580092906952,1,0,0
52,0.01388166006654501,0.4241669476032257,0.004168406594544649,-1.4622574830003383,0.6353750228881836,-0.6175869703292847,0,0,1
53,0.02620803564786911,0.11699148267507553,-0.029576020315289497,-1.4890034581983191,0.19475600123405457,-0.1467680037021637,1,0,0
54,0.03097212128341198,0.27824652194976807,-0.00313112186267972,-1.3316051824354609,0.5040249824523926,-0.49733099341392517,0,1,0
55,0.014528692699968815,0.19409088790416718,-0.014905146323144436,-1.522180681344865,0.29090601205825806,-0.27031099796295166,0,0,1
56,0.026182208210229874,0.2969660758972168,0.005486512091010809,-1.390715873893035,0.4785490036010742,-0.4285059869289398,1,0,0
57,0.013957290910184383,0.4225136935710907,0.0022707637399435043,-1.4583640159483064,0.6353060007095337,-0.6093689799308777,0,0,1
58,0.015782956033945084,0.12971748411655426,-0.020792853087186813,-1.500929981941227,0.2095479965209961,-0.18114599585533142,0,0,1
59,0.027394967153668404,0.11683862656354904,-0.03516317903995514,-1.4912749508410414,0.19544099271297455,-0.14909599721431732,1,0,0
60,0.02511703409254551,0.12963241338729858,-0.059041641652584076,-1.1931532264557863,0.289467990398407,-0.2518889904022217,0,1,0
61,0.016283627599477768,0.1292528361082077,-0.021761134266853333,-1.5029597120225289,0.20790499448776245,-0.17751599848270416,0,0,1
62,0.01579926162958145,0.42213937640190125,0.003984324634075165,-1.456720990057763,0.6400319933891296,-0.6038219928741455,0,0,1
63,0.026073601096868515,0.11697808653116226,-0.02582768350839615,-1.4860805602786296,0.19913899898529053,-0.1471100002527237,1,0,0
64,0.02502821572124958,0.29796111583709717,0.00775283994153142,-1.3928784515138308,0.47861701250076294,-0.4265199899673462,1,0,0
65,0.02910602279007435,0.28337031602859497,0.004824391566216946,-1.3211929167389196,0.5633990168571472,-0.46863698959350586,0,1,0
66,0.031007863581180573,0.12992949783802032,-0.04267718270421028,-1.078902475191172,0.3332970142364502,-0.28880101442337036,0,1,0
67,0.01518695056438446,0.42243802547454834,-0.0006023961468599737,-1.4574813271304001,0.6367440223693848,-0.6102589964866638,0,0,1
68,0.01519723143428564,0.42221251130104065,-0.0005539646372199059,-1.4563852072203536,0.6424970030784607,-0.6018360257148743,0,0,1
69,0.025432677939534187,0.10775984823703766,0.043916843831539154,-1.5352555595108057,0.18441499769687653,-0.13046899437904358,1,0,0
70,0.02918715588748455,0.13033288717269897,-0.04432051628828049,-1.095659987092459,0.3154909908771515,-0.2462729960680008,0,1,0
71,0.031148459762334824,0.11095486581325531,0.0016567787388339639,-1.5945173662139203,0.21954700350761414,-0.1640940010547638,0,1,0
72,0.015302008017897606,0.12964758276939392,-0.026829920709133148,-1.5037384176701232,0.20249499380588531,-0.18121500313282013,0,0,1
73,0.025466660037636757,0.1081005185842514,0.049408700317144394,-1.5155469616602268,0.18783900141716003,-0.12855100631713867,1,0,0
74,0.02865307219326496,0.12791210412979126,0.014622568152844906,-1.2087822284380438,0.3008359968662262,-0.23709699511528015,0,1,0
75,0.02430933527648449,0.29877179861068726,0.008450684137642384,-1.396288890859859,0.47375500202178955,-0.43158799409866333,1,0,0
76,0.024757418781518936,0.2967219650745392,0.00843904446810484,-1.388212345509307,0.4758099913597107,-0.4356969892978668,1,0,0
77,0.02632664144039154,0.29786351323127747,0.009932939894497395,-1.40715369553721,0.475055992603302,-0.4227530062198639,1,0,0
78,0.014548496343195438,0.42017796635627747,0.00015244448150042444,-1.459487549565566,0.6381819844245911,-0.6040279865264893,0,0,1
79,0.03168385475873947,0.11286372691392899,0.015900645405054092,-1.5519442402757835,0.24557000398635864,-0.17737899720668793,0,1,0
80,0.02637956291437149,0.29643169045448303,0.009893174283206463,-1.4016706530909553,0.48512300848960876,-0.42117801308631897,1,0,0
81,0.02979370951652527,0.28360840678215027,0.009444200433790684,-1.3348060218919813,0.5727810263633728,-0.4789780080318451,0,1,0
82,0.02762940712273121,0.11186008900403976,0.03730076923966408,-1.5619935097423483,0.21879400312900543,-0.1822420060634613,0,1,0
83,0.025574972853064537,0.10789874941110611,0.04444823041558266,-1.5273633010301455,0.18790799379348755,-0.12409999966621399,1,0,0
84,0.016032591462135315,0.42200201749801636,0.0003971795958932489,-1.4636842626068964,0.6395519971847534,-0.6051920056343079,0,0,1
85,0.02530454285442829,0.10820326209068298,0.0504155308008194,-1.5243934292926904,0.18790799379348755,-0.13033199310302734,1,0,0
86,0.015116360038518906,0.12951403856277466,-0.02123737521469593,-1.4985794004500588,0.20605599880218506,-0.1780640035867691,0,0,1
87,0.026718564331531525,0.1163354441523552,-0.029156144708395004,-1.487840469718227,0.19496199488639832,-0.14813700318336487,1,0,0
88,0.016278425231575966,0.1293393075466156,-0.02023087441921234,-1.5078749084603864,0.20523400604724884,-0.17676299810409546,0,0,1
89,0.02504202350974083,0.29740992188453674,0.009062147699296474,-1.3926124717345685,0.48423299193382263,-0.4375460147857666,1,0,0
90,0.024701619520783424,0.10720324516296387,0.05077219009399414,-1.5090570557117529,0.18797600269317627,-0.1263599991798401,1,0,0
91,0.027604112401604652,0.13181422650814056,-0.03725253790616989,-1.1726572088171967,0.3178879916667938,-0.279556006193161,0,1,0
92,0.02564128488302231,0.297244131565094,0.007847314700484276,-1.3957656785632566,0.48060399293899536,-0.41761699318885803,1,0,0
93,0.030178876593708992,0.13167770206928253,0.008207234553992748,-1.081963124753722,0.3593890070915222,-0.27736398577690125,0,1,0
94,0.02615579590201378,0.11664019525051117,-0.0263723935931921,-1.4828908473834506,0.1986600011587143,-0.14957499504089355,1,0,0
95,0.014849178493022919,0.19520236551761627,-0.01174845453351736,-1.5337850007399962,0.29385098814964294,-0.26311999559402466,0,0,1
96,0.02473565936088562,0.2970239520072937,0.006526554934680462,-1.3916894846744432,0.4826579988002777,-0.4319300055503845,1,0,0
97,0.025963833555579185,0.11649524420499802,-0.01737142540514469,-1.4857989906705749,0.19852299988269806,-0.14957499504089355,1,0,0
98,0.026554081588983536,0.1082964763045311,0.047225113958120346,-1.5218312195381831,0.18859300017356873,-0.13252300024032593,1,0,0
99,0.02488165721297264,0.10700688511133194,0.04481334984302521,-1.5200001368176417,0.18612700700759888,-0.1279350072145462,1,0,0
100,0.026346074417233467,0.29636117815971375,0.008681956678628922,-1.3876487656172392,0.47711101174354553,-0.4193980097770691,1,0,0
101,0.01559009961783886,0.19418855011463165,-0.012522097676992416,-1.527089277209151,0.29645299911499023,-0.26195600628852844,0,0,1
102,0.01474686898291111,0.1937481164932251,-0.007626694161444902,-1.5200689008980734,0.2906320095062256,-0.2640790045261383,0,0,1
103,0.02614651806652546,0.12991037964820862,-0.03997264802455902,-1.1842044216320669,0.28330400586128235,-0.2640100121498108,0,1,0
104,0.026815269142389297,0.11248978227376938,0.05710611492395401,-1.5749067748137295,0.23077799379825592,-0.1701200008392334,0,1,0
105,0.029093895107507706,0.12776361405849457,-0.0901632308959961,-1.1718639918258609,0.3362419903278351,-0.26729699969291687,0,1,0
106,0.02726265788078308,0.11712456494569778,-0.0221435334533453,-1.482138766037225,0.20550799369812012,-0.14875400066375732,1,0,0
107,0.02684759721159935,0.11688327044248581,-0.029133807867765427,-1.4895500297981628,0.20215199887752533,-0.14882199466228485,1,0,0
108,0.015184841118752956,0.42117205262184143,0.005112607032060623,-1.458671279451919,0.6327720284461975,-0.608135998249054,0,0,1
109,0.02757398784160614,0.13300402462482452,0.011965936049818993,-1.0819856022442396,0.33466699719429016,-0.30112800002098083,0,1,0
110,0.03087121993303299,0.11212337762117386,0.06945279985666275,-1.5339635306190502,0.2985079884529114,-0.19545899331569672,0,1,0
111,0.02894979529082775,0.12996625900268555,-0.005412283819168806,-1.1958587630510895,0.32322999835014343,-0.27736398577690125,0,1,0
112,0.026380134746432304,0.10775335878133774,0.05373540148139,-1.5127290602165662,0.19064700603485107,-0.13752199709415436,1,0,0
113,0.025102917104959488,0.29733702540397644,0.005617049057036638,-1.3966259730628159,0.48019298911094666,-0.42747899889945984,1,0,0
114,0.026793833822011948,0.11639618873596191,-0.02038503624498844,-1.4892576833929319,0.19913899898529053,-0.14628799259662628,1,0,0
115,0.026467712596058846,0.1161956787109375,-0.020569881424307823,-1.492555874570273,0.1937970072031021,-0.14813700318336487,1,0,0
116,0.024940207600593567,0.10813215374946594,0.03084913082420826,-1.500760606929972,0.184689000248909,-0.2418220043182373,1,0,0
117,0.02592623420059681,0.10781087726354599,0.056477248668670654,-1.5073103602456948,0.2020149976015091,-0.12882499396800995,1,0,0
118,0.027259157970547676,0.1298713982105255,-0.03465687856078148,-1.093424208503022,0.3038490116596222,-0.26195600628852844,0,1,0
119,0.015929969027638435,0.423067182302475,0.0034079018514603376,-1.4567734359066795,0.6423599720001221,-0.6070410013198853,0,0,1
120,0.015344665385782719,0.13029220700263977,-0.011220341548323631,-1.501458419118442,0.21482199430465698,-0.1814199984073639,0,0,1
121,0.02553880400955677,0.2975239157676697,0.011452393606305122,-1.3980607587193719,0.5208709836006165,-0.42706799507141113,1,0,0
122,0.030589163303375244,0.2813555896282196,0.007286693435162306,-1.3576693570166678,0.511352002620697,-0.4752799868583679,0,1,0
123,0.01446309220045805,0.19398245215415955,-0.012600496411323547,-1.5340049939920213,0.29042699933052063,-0.2696940004825592,0,0,1
124,0.014859254471957684,0.42133209109306335,-0.0016666279407218099,-1.4652509695153249,0.6334570050239563,-0.6052600145339966,0,0,1
125,0.02691272273659706,0.11693093180656433,-0.029939960688352585,-1.4790339251484266,0.22892899811267853,-0.14950700104236603,1,0,0
126,0.02904766984283924,0.11146853864192963,-0.0026992065832018852,-1.5643543966505038,0.23235300183296204,-0.18196800351142883,0,1,0
127,0.024844178929924965,0.10766196995973587,0.04467146471142769,-1.5051913118645326,0.18681199848651886,-0.13149599730968475,1,0,0
128,0.013652665540575981,0.1944151669740677,-0.01421166118234396,-1.5371852036659925,0.2876189947128296,-0.27058500051498413,0,0,1
129,0.02981790527701378,0.11236179620027542,-0.00913586188107729,-1.5802262461081238,0.2224230021238327,-0.17573599517345428,0,1,0
130,0.027502289041876793,0.28038233518600464,0.01447672676295042,-1.371998724080808,0.502722978591919,-0.49568799138069153,0,1,0
131,0.013681786134839058,0.19410181045532227,-0.012850613333284855,-1.5341983333449456,0.29234400391578674,-0.26380500197410583,0,0,1
132,0.026531333103775978,0.10817515850067139,0.0595388300716877,-1.5241206886877063,0.18790799379348755,-0.12396299839019775,1,0,0
133,0.01603236235678196,0.12974686920642853,-0.025295313447713852,-1.4978224732494483,0.21160300076007843,-0.18100899457931519,0,0,1
134,0.014452550560235977,0.19403472542762756,-0.012863196432590485,-1.5289162711670543,0.2955630123615265,-0.2636680006980896,0,0,1
135,0.014681278727948666,0.1945198029279709,-0.012967521324753761,-1.524482138400305,0.2940559983253479,-0.2658590078353882,0,0,1
136,0.014887209050357342,0.19453810155391693,-0.00760053563863039,-1.53161563717223,0.2896049916744232,-0.27065300941467285,0,0,1
137,0.016140848398208618,0.12963157892227173,-0.02043960429728031,-1.5054121285676647,0.2111240029335022,-0.18189899623394012,0,0,1
138,0.01442014705389738,0.19465917348861694,-0.009346084669232368,-1.5215087026950989,0.29350799322128296,-0.2666130065917969,0,0,1
139,0.025301329791545868,0.296016663312912,0.005740095861256123,-1.3942694763556,0.4761520028114319,-0.4261780083179474,1,0,0
140,0.02614516019821167,0.11712195724248886,-0.030060820281505585,-1.4904322252915476,0.19619399309158325,-0.15977899730205536,1,0,0
141,0.02580987848341465,0.11673931777477264,-0.03138021379709244,-1.4839261147106926,0.19886499643325806,-0.14834299683570862,1,0,0
142,0.02735779993236065,0.11717016249895096,-0.036969851702451706,-1.484532800341306,0.2005770057439804,-0.14806899428367615,1,0,0
143,0.01555642019957304,0.12965916097164154,-0.012540536932647228,-1.4961743516093038,0.22797000408172607,-0.18580299615859985,0,0,1
144,0.026010116562247276,0.10697848349809647,0.04781036823987961,-1.5196992123141555,0.18647000193595886,-0.12690800428390503,1,0,0
145,0.026717809960246086,0.13040666282176971,-0.009844277985394001,-1.103667776849999,0.3593200147151947,-0.26941999793052673,0,1,0
146,0.015012714080512524,0.129624143242836,-0.02651790902018547,-1.5072839595680059,0.2167389988899231,-0.18210500478744507,0,0,1
147,0.03264358639717102,0.1126168891787529,0.02858339622616768,-1.56223839672902,0.26597800850868225,-0.1497119963169098,0,1,0
148,0.029040072113275528,0.27931976318359375,0.015318968333303928,-1.3775701113789196,0.5275830030441284,-0.4394629895687103,0,1,0
149,0.026123041287064552,0.11642637848854065,-0.02552907168865204,-1.4855787118200658,0.20030300319194794,-0.15299999713897705,1,0,0
150,0.02501670829951763,0.2981496751308441,0.00930694118142128,-1.4039930584789835,0.47704198956489563,-0.42864298820495605,1,0,0
151,0.031920384615659714,0.1332188844680786,-0.025871632620692253,-1.1456227201379734,0.3393920063972473,-0.27859699726104736,0,1,0
152,0.028470352292060852,0.28019046783447266,-0.000440097413957119,-1.3422060238741866,0.510325014591217,-0.5049329996109009,0,1,0
153,0.015806378796696663,0.12963181734085083,-0.02339082583785057,-1.5051990838165654,0.20948000252246857,-0.17710599303245544,0,0,1
154,0.025985050946474075,0.2976625859737396,0.015284749679267406,-1.3921221734050133,0.47786399722099304,-0.42939600348472595,1,0,0
155,0.02559627592563629,0.11661215126514435,-0.01455729827284813,-1.4828623680234445,0.2235870063304901,-0.1494390070438385,1,0,0
156,0.02688881754875183,0.1282520443201065,-0.036868151277303696,-1.17506167349174,0.3193950057029724,-0.2467530071735382,0,1,0
157,0.025884434580802917,0.13157503306865692,0.010181634686887264,-1.130624500207736,0.3140529990196228,-0.26873600482940674,0,1,0
158,0.028594430536031723,0.28289955854415894,0.01794496923685074,-1.3322592364364259,0.5477849841117859,-0.46822598576545715,0,1,0
159,0.026086753234267235,0.2976723909378052,0.007268697954714298,-1.4000512397334586,0.47416600584983826,-0.42672500014305115,1,0,0
160,0.029648682102560997,0.11190786957740784,0.0647563487291336,-1.564084798570841,0.23125800490379333,-0.17066800594329834,0,1,0
161,0.026407988741993904,0.10860378295183182,0.0636473074555397,-1.489244643059832,0.30898600816726685,-0.12957799434661865,1,0,0
162,0.015251336619257927,0.12970425188541412,-0.016739966347813606,-1.5023946217624398,0.2084529995918274,-0.1792290061712265,0,0,1
163,0.02577589638531208,0.1083512008190155,0.04058457911014557,-1.5104318098905105,0.18571600317955017,-0.13067400455474854,1,0,0
164,0.025439586490392685,0.29657062888145447,0.00718934228643775,-1.389871076045687,0.47937101125717163,-0.4232330024242401,1,0,0
165,0.025836089625954628,0.29724839329719543,0.007357436697930098,-1.4027478151287531,0.4821789860725403,-0.4217259883880615,1,0,0
166,0.025751052424311638,0.10789091885089874,0.047125209122896194,-1.525119004504282,0.18523700535297394,-0.12848299741744995,1,0,0
167,0.027276629582047462,0.2780746817588806,-0.008612044155597687,-1.330571649784522,0.5150499939918518,-0.49650898575782776,0,1,0
168,0.030045200139284134,0.28154540061950684,-0.004769410006701946,-1.3264428975861318,0.5524420142173767,-0.4676100015640259,0,1,0
169,0.031754378229379654,0.13047243654727936,-0.0006825294112786651,-1.165827666763276,0.33644700050354004,-0.23661699891090393,0,1,0
170,0.0151071110740304,0.13000823557376862,-0.021886877715587616,-1.5018860576409772,0.2092750072479248,-0.18011899292469025,0,0,1
171,0.029113398864865303,0.13332529366016388,-0.04118911176919937,-1.1711901000162594,0.30932798981666565,-0.25332701206207275,0,1,0
172,0.026262326166033745,0.29817870259284973,0.0069839064963161945,-1.4075686190136834,0.4777959883213043,-0.41919198632240295,1,0,0
173,0.02671261504292488,0.11704868823289871,-0.02257537841796875,-1.4867305930223562,0.20667199790477753,-0.1520410031080246,1,0,0
174,0.02756165899336338,0.1096302792429924,0.04870111495256424,-1.5231909343972592,0.22557300329208374,-0.17600999772548676,0,1,0
175,0.01469153817743063,0.42213958501815796,0.0015384843572974205,-1.451484310045792,0.6363329887390137,-0.6042330265045166,0,0,1
176,0.025443561375141144,0.297191321849823,0.007575163617730141,-1.391126137362671,0.47752198576927185,-0.4263150095939636,1,0,0
177,0.014138615690171719,0.19397766888141632,-0.009123246185481548,-1.5328326580122504,0.29152199625968933,-0.2659960091114044,0,0,1
178,0.01620139367878437,0.12963514029979706,-0.02372421696782112,-1.5022497892173425,0.2096170037984848,-0.18080399930477142,0,0,1
179,0.02542416751384735,0.1076841726899147,0.04521329700946808,-1.533550530219622,0.1854429990053177,-0.13074299693107605,1,0,0
180,0.029974449425935745,0.2802913188934326,0.0180787593126297,-1.3342992955284056,0.547169029712677,-0.5112329721450806,0,1,0
181,0.014738528989255428,0.42250820994377136,0.002208136487752199,-1.4668564415028202,0.6284580230712891,-0.6083419919013977,0,0,1
182,0.013461198657751083,0.1944987028837204,-0.009043355472385883,-1.5238433679390142,0.29159098863601685,-0.27284500002861023,0,0,1
183,0.02647586353123188,0.29721757769584656,0.00780340563505888,-1.4025722647268952,0.49416300654411316,-0.4307659864425659,1,0,0
184,0.02498711086809635,0.11061049997806549,0.06288307160139084,-1.5377981030929972,0.2114659994840622,-0.18094100058078766,0,1,0
185,0.015233924612402916,0.4222797751426697,0.0007582811522297561,-1.4574557795291574,0.6470850110054016,-0.6025210022926331,0,0,1
186,0.029950197786092758,0.28023940324783325,-0.02017929218709469,-1.3568445504217466,0.519091010093689,-0.4530229866504669,0,1,0
187,0.0268125981092453,0.28125280141830444,0.0021585647482424974,-1.3251648388590551,0.58051997423172,-0.49719399213790894,0,1,0
188,0.015079501084983349,0.4227849841117859,-0.0006569196120835841,-1.4613731313178722,0.6421539783477783,-0.6053289771080017,0,0,1
189,0.0160032007843256,0.12990029156208038,-0.020704934373497963,-1.4997943382505456,0.21653400361537933,-0.1818310022354126,0,0,1
190,0.025060543790459633,0.2971496880054474,0.012898027896881104,-1.406502246665283,0.4736180007457733,-0.5125340223312378,1,0,0
191,0.025065047666430473,0.11178389191627502,0.049014221876859665,-1.5566394615920935,0.24077700078487396,-0.19271999597549438,0,1,0
192,0.030899928882718086,0.1334209442138672,-0.04708413407206535,-1.1507804835953355,0.32555800676345825,-0.3111259937286377,0,1,0
193,0.02729101851582527,0.13088716566562653,-0.056145671755075455,-1.1962294142059076,0.32172301411628723,-0.26051801443099976,0,1,0
194,0.015405841171741486,0.19447094202041626,-0.012089472264051437,-1.534483055918049,0.2947410047054291,-0.26113399863243103,0,0,1
195,0.027037497609853745,0.11127352714538574,0.04557127505540848,-1.5274730870207758,0.25844499468803406,-0.2006639987230301,0,1,0
196,0.026033135131001472,0.29773199558258057,0.009915098547935486,-1.3984887521188634,0.4780009984970093,-0.42563000321388245,1,0,0
197,0.013122680597007275,0.4219546318054199,0.0031627537682652473,-1.4566450545112875,0.6353750228881836,-0.6097800135612488,0,0,1
198,0.025083592161536217,0.10771223157644272,0.055521827191114426,-1.5333498493923694,0.18612700700759888,-0.1271129995584488,1,0,0
199,0.014906647615134716,0.19355015456676483,-0.013413472101092339,-1.520791403225364,0.2907690107822418,-0.2712010145187378,0,0,1
200,0.026606831699609756,0.11678760498762131,-0.031915027648210526,-1.4919867395518047,0.1974949985742569,-0.1471100002527237,1,0,0
201,0.029904605820775032,0.28126290440559387,0.005762302782386541,-1.3471550322281334,0.5186799764633179,-0.46644601225852966,0,1,0
202,0.027618706226348877,0.12849099934101105,-0.07102461159229279,-1.178559365923672,0.3223400115966797,-0.2775700092315674,0,1,0
203,0.027890164405107498,0.1169532984495163,-0.03206270933151245,-1.4833507876436935,0.20194700360298157,-0.15108199417591095,1,0,0
204,0.014366110786795616,0.1934576779603958,-0.009817255660891533,-1.5311180740583037,0.2907010018825531,-0.2636680006980896,0,0,1
205,0.016438676044344902,0.12917295098304749,-0.022463861852884293,-1.5037485309680243,0.20906899869441986,-0.17943400144577026,0,0,1
206,0.014011166989803314,0.19367879629135132,-0.011548226699233055,-1.5358839074653163,0.29316601157188416,-0.25894299149513245,0,0,1
207,0.016152502968907356,0.12929441034793854,-0.022763138636946678,-1.499344538087878,0.20660400390625,-0.17710599303245544,0,0,1
208,0.015888413414359093,0.12933550775051117,-0.024045314639806747,-1.5013897283428577,0.20948000252246857,-0.17792700231075287,0,0,1
209,0.015589959919452667,0.4243104159832001,-0.0031964185182005167,-1.459131888110263,0.6437299847602844,-0.6160119771957397,0,0,1
210,0.028957348316907883,0.28470325469970703,0.035981517285108566,-1.326611429135131,0.5592219829559326,-0.45199599862098694,0,1,0
211,0.02685599774122238,0.11697103083133698,-0.03700193390250206,-1.4835124208575041,0.2024260014295578,-0.15724599361419678,1,0,0
212,0.02548251673579216,0.11156182736158371,0.08846543729305267,-1.5304003999986084,0.2767989933490753,-0.16922999918460846,0,1,0
213,0.025164270773530006,0.297079861164093,0.009792933240532875,-1.3981280349487943,0.47649499773979187,-0.43316298723220825,1,0,0
214,0.015347817912697792,0.422236829996109,0.0050478409975767136,-1.4633225980703044,0.6405109763145447,-0.6102589964866638,0,0,1
215,0.02803400345146656,0.281231164932251,-0.003295930102467537,-1.3286176822989524,0.548196017742157,-0.4824019968509674,0,1,0
216,0.030613597482442856,0.2795189321041107,0.024033650755882263,-1.357396355948212,0.5572360157966614,-0.4333679974079132,0,1,0
